2026-03-19 12:06:50,824 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20260319_120650.log
2026-03-19 12:06:50,825 | __main__             | INFO     | Processing Main Engine Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\Engine_Performance_Data.xlsx
2026-03-19 12:06:50,826 | __main__             | INFO     | Processing Auxiliary Engine Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx
2026-03-19 12:06:50,826 | __main__             | INFO     | Configuration:
2026-03-19 12:06:50,827 | __main__             | INFO     |   Database: postgresql+psycopg2://gokul:****@localhost:5432/workplace_engine
2026-03-19 12:06:50,828 | __main__             | INFO     |   Log Level: INFO
2026-03-19 12:06:50,828 | __main__             | INFO     |   Data Directory: data
2026-03-19 12:06:50,829 | __main__             | INFO     | Validating Main Engine Excel file...
2026-03-19 12:06:50,832 | __main__             | INFO     | Excel file validated: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\Engine_Performance_Data.xlsx (41,746 bytes)
2026-03-19 12:06:50,833 | __main__             | INFO     | Validating Auxiliary Engine Excel file...
2026-03-19 12:06:50,836 | __main__             | INFO     | Excel file validated: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx (27,361 bytes)
2026-03-19 12:06:50,836 | __main__             | INFO     | Initializing database connection...
2026-03-19 12:06:51,418 | app.database         | INFO     | ✅ Database connection successful!
2026-03-19 12:06:51,419 | app.database         | INFO     | PostgreSQL version: PostgreSQL 17.6 on x86_64-windows, compiled by msvc-19.44.35217, 64-bit
2026-03-19 12:06:51,419 | app.database         | INFO     | Database: workplace_engine
2026-03-19 12:06:51,420 | app.database         | INFO     | User: gokul
2026-03-19 12:06:51,478 | app.database         | INFO     | ✅ All tables created successfully!
2026-03-19 12:06:51,657 | app.database         | INFO     | ✅ Migration applied: added column csr_power_kw to vessel_info
2026-03-19 12:06:51,660 | app.database         | INFO     | ✅ Migration applied: added comment for csr_power_kw
2026-03-19 12:06:51,663 | app.database         | INFO     | ✅ Migration applied: added column barred_speed_rpm_start to vessel_info
2026-03-19 12:06:51,665 | app.database         | INFO     | ✅ Migration applied: added comment for barred_speed_rpm_start
2026-03-19 12:06:51,666 | app.database         | INFO     | ✅ Migration applied: added column barred_speed_rpm_end to vessel_info
2026-03-19 12:06:51,667 | app.database         | INFO     | ✅ Migration applied: added comment for barred_speed_rpm_end
2026-03-19 12:06:51,703 | app.database         | INFO     | ✅ Migration applied: widened barometric_pressure_mmh2o to numeric(8,3)
2026-03-19 12:06:51,706 | app.database         | INFO     | ✅ Migration applied: added fo_consumption_mt_hr to monthly_report_header
2026-03-19 12:06:51,711 | app.database         | INFO     | ✅ Migration applied: added fuel_injection_pump_index_mm to monthly_report_header
2026-03-19 12:06:51,714 | app.database         | INFO     | ✅ Migration applied: added exh_temp_cylinder_outlet_ave_c to monthly_report_header
2026-03-19 12:06:51,716 | app.database         | INFO     | ✅ Migration applied: vessel_info.vessel_id set to NULLABLE
2026-03-19 12:06:51,719 | app.database         | INFO     | ✅ Migration applied: added permissions column to users
2026-03-19 12:06:51,722 | app.database         | INFO     | ✅ Migration applied: added password_hash column to users
2026-03-19 12:06:51,724 | app.database         | INFO     | ✅ Migration applied: added created_by column to users
2026-03-19 12:06:52,274 | app.database         | INFO     | 📊 Current table row counts:
2026-03-19 12:06:52,275 | app.database         | INFO     |   role_permissions: 3 rows
2026-03-19 12:06:52,275 | app.database         | INFO     |   me_normal_status: 0 rows
2026-03-19 12:06:52,276 | app.database         | INFO     |   me_warning_alert: 0 rows
2026-03-19 12:06:52,276 | app.database         | INFO     |   me_critical_alert: 0 rows
2026-03-19 12:06:52,276 | app.database         | INFO     |   organizations: 2 rows
2026-03-19 12:06:52,277 | app.database         | INFO     |   users: 0 rows
2026-03-19 12:06:52,277 | app.database         | INFO     |   vessel_info: 8 rows
2026-03-19 12:06:52,277 | app.database         | INFO     |   shop_trial_session: 8 rows
2026-03-19 12:06:52,278 | app.database         | INFO     |   monthly_report_header: 0 rows
2026-03-19 12:06:52,278 | app.database         | INFO     |   baseline_performance_data: 0 rows
2026-03-19 12:06:52,278 | app.database         | INFO     |   vessel_generator: 0 rows
2026-03-19 12:06:52,279 | app.database         | INFO     |   shop_trial_performance_data: 54 rows
2026-03-19 12:06:52,279 | app.database         | INFO     |   monthly_report_details_jsonb: 0 rows
2026-03-19 12:06:52,279 | app.database         | INFO     |   monthly_iso_performance_data: 0 rows
2026-03-19 12:06:52,280 | app.database         | INFO     |   me_alert_summary: 0 rows
2026-03-19 12:06:52,280 | app.database         | INFO     |   me_deviation_history: 0 rows
2026-03-19 12:06:52,281 | app.database         | INFO     |   generator_baseline_data: 0 rows
2026-03-19 12:06:52,281 | app.database         | INFO     |   generator_reference_curves: 0 rows
2026-03-19 12:06:52,281 | app.database         | INFO     |   generator_monthly_report_header: 0 rows
2026-03-19 12:06:52,282 | app.database         | INFO     |   generator_monthly_report_details_jsonb: 0 rows
2026-03-19 12:06:52,282 | app.database         | INFO     |   generator_performance_graph_data: 0 rows
2026-03-19 12:06:52,283 | app.database         | INFO     |   ae_normal_status: 0 rows
2026-03-19 12:06:52,283 | app.database         | INFO     |   ae_warning_alert: 0 rows
2026-03-19 12:06:52,283 | app.database         | INFO     |   ae_critical_alert: 0 rows
2026-03-19 12:06:52,284 | app.database         | INFO     |   ae_alert_summary: 0 rows
2026-03-19 12:06:52,284 | app.database         | INFO     |   ae_deviation_history: 0 rows
2026-03-19 12:06:52,284 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2026-03-19 12:06:53,344 | app.excel_loader     | INFO     | Loaded Excel file with 5 sheets: ['vessel_info', 'shop_trial_session', 'shop_trial_performance_data', 'monthly_report_header', 'monthly_report_details_jsonb']
2026-03-19 12:06:53,344 | app.excel_loader     | INFO     | Processing sheet: vessel_info
2026-03-19 12:06:53,355 | app.excel_loader     | INFO     | Processing sheet: shop_trial_session
2026-03-19 12:06:53,365 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2026-03-19 12:06:53,490 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2026-03-19 12:06:53,503 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2026-03-19 12:06:53,507 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 54, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2026-03-19 12:06:53,507 | __main__             | INFO     | Main Engine data extraction summary:
2026-03-19 12:06:53,508 | __main__             | INFO     |   vessels: 8 records
2026-03-19 12:06:53,508 | __main__             | INFO     |   sessions: 8 records
2026-03-19 12:06:53,509 | __main__             | INFO     |   performance_data: 54 records
2026-03-19 12:06:53,509 | __main__             | INFO     |   crank_deflections: 0 records
2026-03-19 12:06:53,510 | __main__             | INFO     |   bearing_temperatures: 0 records
2026-03-19 12:06:53,510 | __main__             | INFO     |   monthly_headers: 0 records
2026-03-19 12:06:53,511 | __main__             | INFO     |   monthly_details: 0 records
2026-03-19 12:06:53,511 | __main__             | INFO     | Extracting Auxiliary Engine data from Excel file...
2026-03-19 12:06:53,586 | app.ae_excel_loader  | INFO     | Loaded AE Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx
2026-03-19 12:06:53,623 | app.ae_excel_loader  | INFO     | AE extraction: 18 generators, 90 baseline records
2026-03-19 12:06:53,624 | __main__             | INFO     | Auxiliary Engine data extraction summary:
2026-03-19 12:06:53,624 | __main__             | INFO     |   vessel_generators: 18 records
2026-03-19 12:06:53,624 | __main__             | INFO     |   generator_baseline_data: 90 records
2026-03-19 12:06:53,625 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2026-03-19 12:06:53,625 | app.data_loader      | INFO     | Starting optimized data loading process...
2026-03-19 12:06:53,625 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2026-03-19 12:06:53,641 | app.data_loader      | INFO     | Pre-loaded: 8 vessels, 8 sessions, 0 monthly headers
2026-03-19 12:06:53,643 | app.data_loader      | INFO     | Loading 8 vessels...
