2025-10-21 13:27:24,730 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20251021_132724.log
2025-10-21 13:27:24,738 | __main__             | INFO     | Processing Main Engine Excel file: D:\Ozellar Project\Aepms-backend\iso-performance-backend\data\Engine_Performance_Data.xlsx
2025-10-21 13:27:24,747 | __main__             | INFO     | Configuration:
2025-10-21 13:27:24,747 | __main__             | INFO     |   Database: postgresql+psycopg2://Deepa:****@localhost:5432/Aepms_deepa_login
2025-10-21 13:27:24,748 | __main__             | INFO     |   Log Level: INFO
2025-10-21 13:27:24,749 | __main__             | INFO     |   Data Directory: data
2025-10-21 13:27:24,751 | __main__             | INFO     | Validating Main Engine Excel file...
2025-10-21 13:27:24,753 | __main__             | INFO     | Excel file validated: D:\Ozellar Project\Aepms-backend\iso-performance-backend\data\Engine_Performance_Data.xlsx (41,461 bytes)
2025-10-21 13:27:24,754 | __main__             | INFO     | Initializing database connection...
2025-10-21 13:27:24,864 | app.database         | INFO     | ✅ Database connection successful!
2025-10-21 13:27:24,866 | app.database         | INFO     | PostgreSQL version: PostgreSQL 16.10, compiled by Visual C++ build 1944, 64-bit
2025-10-21 13:27:24,867 | app.database         | INFO     | Database: Aepms_deepa_login
2025-10-21 13:27:24,868 | app.database         | INFO     | User: Deepa
2025-10-21 13:27:24,890 | app.database         | INFO     | ✅ All tables created successfully!
2025-10-21 13:27:24,928 | app.database         | INFO     | ✅ Migration applied: added column csr_power_kw to vessel_info
2025-10-21 13:27:24,935 | app.database         | INFO     | ✅ Migration applied: added comment for csr_power_kw
2025-10-21 13:27:24,942 | app.database         | INFO     | ✅ Migration applied: added column barred_speed_rpm_start to vessel_info
2025-10-21 13:27:24,946 | app.database         | INFO     | ✅ Migration applied: added comment for barred_speed_rpm_start
2025-10-21 13:27:24,946 | app.database         | INFO     | ✅ Migration applied: added column barred_speed_rpm_end to vessel_info
2025-10-21 13:27:24,947 | app.database         | INFO     | ✅ Migration applied: added comment for barred_speed_rpm_end
2025-10-21 13:27:24,985 | app.database         | INFO     | ✅ Migration applied: widened barometric_pressure_mmh2o to numeric(8,3)
2025-10-21 13:27:24,988 | app.database         | INFO     | ✅ Migration applied: added fo_consumption_mt_hr to monthly_report_header
2025-10-21 13:27:24,989 | app.database         | INFO     | ✅ Migration applied: added fuel_injection_pump_index_mm to monthly_report_header
2025-10-21 13:27:24,990 | app.database         | INFO     | ✅ Migration applied: added exh_temp_cylinder_outlet_ave_c to monthly_report_header
2025-10-21 13:27:24,992 | app.database         | INFO     | ✅ Migration applied: vessel_info.vessel_id set to NULLABLE
2025-10-21 13:27:24,993 | app.database         | INFO     | ✅ Migration applied: added permissions column to users
2025-10-21 13:27:24,993 | app.database         | INFO     | ✅ Migration applied: added password_hash column to users
2025-10-21 13:27:24,995 | app.database         | INFO     | ✅ Migration applied: added created_by column to users
2025-10-21 13:27:25,065 | app.database         | INFO     | 📊 Current table row counts:
2025-10-21 13:27:25,069 | app.database         | INFO     |   role_permissions: 4 rows
2025-10-21 13:27:25,069 | app.database         | INFO     |   vessel_info: 8 rows
2025-10-21 13:27:25,071 | app.database         | INFO     |   vessel_generator: 15 rows
2025-10-21 13:27:25,071 | app.database         | INFO     |   generator_baseline_data: 20 rows
2025-10-21 13:27:25,072 | app.database         | INFO     |   shop_trial_session: 8 rows
2025-10-21 13:27:25,073 | app.database         | INFO     |   monthly_report_header: 2 rows
2025-10-21 13:27:25,073 | app.database         | INFO     |   baseline_performance_data: 0 rows
