2025-11-17 12:34:25,418 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20251117_123425.log
2025-11-17 12:34:25,418 | __main__             | INFO     | Processing Main Engine Excel file: D:\Ozellar Project\Aepms-backend\iso-performance-backend\data\Engine_Performance_Data.xlsx
2025-11-17 12:34:25,418 | __main__             | INFO     | Processing Auxiliary Engine Excel file: D:\Ozellar Project\Aepms-backend\iso-performance-backend\data\ae_shop_trial.xlsx
2025-11-17 12:34:25,419 | __main__             | INFO     | Configuration:
2025-11-17 12:34:25,419 | __main__             | INFO     |   Database: postgresql+psycopg2://Deepa:****@localhost:5432/Aepms_deepa_login
2025-11-17 12:34:25,419 | __main__             | INFO     |   Log Level: INFO
2025-11-17 12:34:25,419 | __main__             | INFO     |   Data Directory: data
2025-11-17 12:34:25,419 | __main__             | INFO     | Validating Main Engine Excel file...
2025-11-17 12:34:25,420 | __main__             | INFO     | Excel file validated: D:\Ozellar Project\Aepms-backend\iso-performance-backend\data\Engine_Performance_Data.xlsx (41,746 bytes)
2025-11-17 12:34:25,420 | __main__             | INFO     | Validating Auxiliary Engine Excel file...
2025-11-17 12:34:25,420 | __main__             | INFO     | Excel file validated: D:\Ozellar Project\Aepms-backend\iso-performance-backend\data\ae_shop_trial.xlsx (22,870 bytes)
2025-11-17 12:34:25,420 | __main__             | INFO     | Initializing database connection...
2025-11-17 12:34:25,518 | app.database         | ERROR    | ❌ Database connection failed: (psycopg2.OperationalError) connection to server at "localhost" (::1), port 5432 failed: FATAL:  sorry, too many clients already

(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-11-17 12:34:25,519 | __main__             | ERROR    | Failed to initialize database
