2026-04-10 09:36:44,469 | __main__             | INFO     | Logging initialized. Log file: logs\ship_performance_20260410_093644.log
2026-04-10 09:36:44,470 | __main__             | INFO     | Processing Main Engine Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\Engine_Performance_Data.xlsx
2026-04-10 09:36:44,470 | __main__             | INFO     | Processing Auxiliary Engine Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx
2026-04-10 09:36:44,472 | __main__             | INFO     | Configuration:
2026-04-10 09:36:44,472 | __main__             | INFO     |   Database: postgresql+asyncpg://gokul:****@localhost:5432/workplace_engine
2026-04-10 09:36:44,473 | __main__             | INFO     |   Log Level: INFO
2026-04-10 09:36:44,473 | __main__             | INFO     |   Data Directory: data
2026-04-10 09:36:44,473 | __main__             | INFO     | Validating Main Engine Excel file...
2026-04-10 09:36:44,474 | __main__             | INFO     | Excel file validated: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\Engine_Performance_Data.xlsx (41,475 bytes)
2026-04-10 09:36:44,475 | __main__             | INFO     | Validating Auxiliary Engine Excel file...
2026-04-10 09:36:44,476 | __main__             | INFO     | Excel file validated: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx (20,997 bytes)
2026-04-10 09:36:44,477 | __main__             | INFO     | Initializing database connection...
2026-04-10 09:36:45,028 | app.database         | INFO     | ✅ Database connection successful!
2026-04-10 09:36:45,029 | app.database         | INFO     | PostgreSQL version: PostgreSQL 17.6 on x86_64-windows, compiled by msvc-19.44.35217, 64-bit
2026-04-10 09:36:45,030 | app.database         | INFO     | Database: workplace_engine
2026-04-10 09:36:45,030 | app.database         | INFO     | User: gokul
2026-04-10 09:36:45,086 | app.database         | INFO     | ✅ All tables created successfully!
2026-04-10 09:36:45,109 | app.database         | INFO     | ✅ Migration applied: added column csr_power_kw to vessel_info
2026-04-10 09:36:45,112 | app.database         | INFO     | ✅ Comment added for csr_power_kw
2026-04-10 09:36:45,113 | app.database         | INFO     | ✅ Migration applied: added column barred_speed_rpm_start to vessel_info
2026-04-10 09:36:45,116 | app.database         | INFO     | ✅ Comment added for barred_speed_rpm_start
2026-04-10 09:36:45,117 | app.database         | INFO     | ✅ Migration applied: added column barred_speed_rpm_end to vessel_info
2026-04-10 09:36:45,118 | app.database         | INFO     | ✅ Comment added for barred_speed_rpm_end
2026-04-10 09:36:45,120 | app.database         | INFO     | ✅ Migration applied: widened barometric_pressure_mmh2o to numeric(8,3)
2026-04-10 09:36:45,124 | app.database         | INFO     | ✅ Migration applied: added fo_consumption_mt_hr to monthly_report_header
2026-04-10 09:36:45,125 | app.database         | INFO     | ✅ Migration applied: added fuel_injection_pump_index_mm to monthly_report_header
2026-04-10 09:36:45,126 | app.database         | INFO     | ✅ Migration applied: added exh_temp_cylinder_outlet_ave_c to monthly_report_header
2026-04-10 09:36:45,128 | app.database         | INFO     | ✅ Migration applied: vessel_info.vessel_id set to NULLABLE
2026-04-10 09:36:45,130 | app.database         | INFO     | ✅ Migration applied: added permissions column to users
2026-04-10 09:36:45,131 | app.database         | INFO     | ✅ Migration applied: added password_hash column to users
2026-04-10 09:36:45,133 | app.database         | INFO     | ✅ Migration applied: added created_by column to users
2026-04-10 09:36:45,286 | app.database         | INFO     | 📊 Current table row counts:
2026-04-10 09:36:45,287 | app.database         | INFO     |   role_permissions: 3 rows
2026-04-10 09:36:45,287 | app.database         | INFO     |   me_normal_status: 121 rows
2026-04-10 09:36:45,288 | app.database         | INFO     |   me_warning_alert: 41 rows
2026-04-10 09:36:45,288 | app.database         | INFO     |   me_critical_alert: 20 rows
2026-04-10 09:36:45,289 | app.database         | INFO     |   organizations: 2 rows
2026-04-10 09:36:45,289 | app.database         | INFO     |   users: 0 rows
2026-04-10 09:36:45,290 | app.database         | INFO     |   vessel_info: 8 rows
2026-04-10 09:36:45,290 | app.database         | INFO     |   shop_trial_session: 8 rows
2026-04-10 09:36:45,291 | app.database         | INFO     |   monthly_report_header: 14 rows
2026-04-10 09:36:45,291 | app.database         | INFO     |   baseline_performance_data: 0 rows
2026-04-10 09:36:45,292 | app.database         | INFO     |   vessel_generator: 24 rows
2026-04-10 09:36:45,292 | app.database         | INFO     |   shop_trial_performance_data: 53 rows
2026-04-10 09:36:45,293 | app.database         | INFO     |   monthly_report_details_jsonb: 14 rows
2026-04-10 09:36:45,293 | app.database         | INFO     |   monthly_iso_performance_data: 14 rows
2026-04-10 09:36:45,294 | app.database         | INFO     |   me_alert_summary: 14 rows
2026-04-10 09:36:45,295 | app.database         | INFO     |   me_deviation_history: 14 rows
2026-04-10 09:36:45,295 | app.database         | INFO     |   generator_baseline_data: 120 rows
2026-04-10 09:36:45,295 | app.database         | INFO     |   generator_reference_curves: 0 rows
2026-04-10 09:36:45,295 | app.database         | INFO     |   generator_monthly_report_header: 1 rows
2026-04-10 09:36:45,296 | app.database         | INFO     |   generator_monthly_report_details_jsonb: 1 rows
2026-04-10 09:36:45,296 | app.database         | INFO     |   generator_performance_graph_data: 1 rows
2026-04-10 09:36:45,296 | app.database         | INFO     |   ae_normal_status: 3 rows
2026-04-10 09:36:45,296 | app.database         | INFO     |   ae_warning_alert: 1 rows
2026-04-10 09:36:45,297 | app.database         | INFO     |   ae_critical_alert: 2 rows
2026-04-10 09:36:45,297 | app.database         | INFO     |   ae_alert_summary: 1 rows
2026-04-10 09:36:45,298 | app.database         | INFO     |   ae_deviation_history: 1 rows
2026-04-10 09:36:45,299 | __main__             | INFO     | Extracting Main Engine data from Excel file...
2026-04-10 09:36:46,533 | app.excel_loader     | INFO     | Loaded Excel file with 5 sheets: ['vessel_info', 'shop_trial_session', 'shop_trial_performance_data', 'monthly_report_header', 'monthly_report_details_jsonb']
2026-04-10 09:36:46,535 | app.excel_loader     | INFO     | Processing sheet: vessel_info
2026-04-10 09:36:46,551 | app.excel_loader     | INFO     | Processing sheet: shop_trial_session
2026-04-10 09:36:46,558 | app.excel_loader     | INFO     | Processing sheet: shop_trial_performance_data
2026-04-10 09:36:46,634 | app.excel_loader     | INFO     | Processing sheet: monthly_report_header
2026-04-10 09:36:46,646 | app.excel_loader     | INFO     | Processing sheet: monthly_report_details_jsonb
2026-04-10 09:36:46,650 | app.excel_loader     | INFO     | Extraction summary: {'vessels': 8, 'sessions': 8, 'performance_data': 53, 'crank_deflections': 0, 'bearing_temperatures': 0, 'monthly_headers': 0, 'monthly_details': 0}
2026-04-10 09:36:46,651 | __main__             | INFO     | Main Engine data extraction summary:
2026-04-10 09:36:46,651 | __main__             | INFO     |   vessels: 8 records
2026-04-10 09:36:46,652 | __main__             | INFO     |   sessions: 8 records
2026-04-10 09:36:46,653 | __main__             | INFO     |   performance_data: 53 records
2026-04-10 09:36:46,653 | __main__             | INFO     |   crank_deflections: 0 records
2026-04-10 09:36:46,654 | __main__             | INFO     |   bearing_temperatures: 0 records
2026-04-10 09:36:46,654 | __main__             | INFO     |   monthly_headers: 0 records
2026-04-10 09:36:46,655 | __main__             | INFO     |   monthly_details: 0 records
2026-04-10 09:36:46,655 | __main__             | INFO     | Extracting Auxiliary Engine data from Excel file...
2026-04-10 09:36:46,692 | app.ae_excel_loader  | INFO     | Loaded AE Excel file: C:\Users\GOKUL\Desktop\WORKPLACE\workplace\Aepms-backend\data\ae_shop_trial.xlsx
2026-04-10 09:36:46,750 | app.ae_excel_loader  | INFO     | AE extraction: 24 generators, 120 baseline records
2026-04-10 09:36:46,751 | __main__             | INFO     | Auxiliary Engine data extraction summary:
2026-04-10 09:36:46,752 | __main__             | INFO     |   vessel_generators: 24 records
2026-04-10 09:36:46,753 | __main__             | INFO     |   generator_baseline_data: 120 records
2026-04-10 09:36:46,753 | __main__             | INFO     | Loading Main Engine data into PostgreSQL database...
2026-04-10 09:36:46,754 | app.data_loader      | INFO     | Starting optimized data loading process...
2026-04-10 09:36:46,755 | app.data_loader      | INFO     | Pre-loading existing data for efficient processing...
2026-04-10 09:36:46,956 | app.data_loader      | INFO     | Pre-loaded: 8 vessels, 8 sessions, 14 monthly headers
2026-04-10 09:36:46,957 | app.data_loader      | INFO     | Loading 8 vessels...
2026-04-10 09:36:46,962 | app.data_loader      | INFO     | Vessel loading completed: 0 inserted, 8 updated
2026-04-10 09:36:46,962 | app.data_loader      | INFO     | Loading 8 sessions...
2026-04-10 09:36:46,971 | app.data_loader      | INFO     | Session loading completed: 0 inserted, 8 updated
2026-04-10 09:36:46,972 | app.data_loader      | INFO     | Loading 53 performance records...
2026-04-10 09:36:47,104 | app.data_loader      | INFO     | Performance data loading completed: 0 inserted, 53 updated
2026-04-10 09:36:47,104 | app.data_loader      | INFO     | Optimized data loading completed successfully
2026-04-10 09:36:47,105 | __main__             | INFO     | Loading Auxiliary Engine data into PostgreSQL database...
2026-04-10 09:36:47,105 | app.ae_data_loader   | INFO     | Starting AE data loading...
2026-04-10 09:36:47,123 | app.ae_data_loader   | INFO     | Preloaded: 8 vessels, 24 generators, 120 baseline records
2026-04-10 09:36:47,124 | app.ae_data_loader   | INFO     | Loading 24 generators...
